 

stn;time;tre200d0
SLFSIM;20000319;-7.5
SLFSIM;20000320;-6.4
SLFSIM;20000321;-1.9
SLFSIM;20000322;-2.4
SLFSIM;20000323;-2.3
SLFSIM;20000324;-4.8
SLFSIM;20000325;-4.4
SLFSIM;20000326;-6.0
SLFSIM;20000327;-10.0
SLFSIM;20000328;-7.7
SLFSIM;20000329;-6.9
SLFSIM;20000330;-8.5
SLFSIM;20000331;-7.4
SLFSIM;20000401;-7.5
SLFSIM;20000402;-7.4
SLFSIM;20000403;-5.4
SLFSIM;20000404;-5.7
SLFSIM;20000405;-5.6
SLFSIM;20000406;-5.9
SLFSIM;20000407;-4.8
SLFSIM;20000408;-3.4
SLFSIM;20000409;-6.8
SLFSIM;20000410;-5.4
SLFSIM;20000411;-5.9
SLFSIM;20000412;-5.4
SLFSIM;20000413;-4.5
SLFSIM;20000414;-3.4
SLFSIM;20000415;-3.7
SLFSIM;20000416;-6.1
SLFSIM;20000417;-3.2
SLFSIM;20000418;-4.3
SLFSIM;20000419;-4.2
SLFSIM;20000420;0.4
SLFSIM;20000421;3.2
SLFSIM;20000422;2.0
SLFSIM;20000423;0.7
SLFSIM;20000424;-3.3
SLFSIM;20000425;0.4
SLFSIM;20000426;1.1
SLFSIM;20000427;0.7
SLFSIM;20000428;-0.5
SLFSIM;20000429;-0.9
SLFSIM;20000430;0.8
SLFSIM;20000501;2.8
SLFSIM;20000502;2.3
SLFSIM;20000503;1.8
SLFSIM;20000504;2.0
SLFSIM;20000505;1.5
SLFSIM;20000506;-0.4
SLFSIM;20000507;0.3
SLFSIM;20000508;1.8
SLFSIM;20000509;3.6
SLFSIM;20000510;3.3
SLFSIM;20000511;3.6
SLFSIM;20000512;2.0
SLFSIM;20000513;3.1
SLFSIM;20000514;4.2
SLFSIM;20000515;5.3
SLFSIM;20000516;6.1
SLFSIM;20000517;3.8
SLFSIM;20000518;1.2
SLFSIM;20000519;-0.6
SLFSIM;20000520;-2.2
SLFSIM;20000521;-0.9
SLFSIM;20000522;-0.9
SLFSIM;20000523;3.0
SLFSIM;20000524;2.7
SLFSIM;20000525;3.1
SLFSIM;20000526;3.0
SLFSIM;20000527;1.4
SLFSIM;20000528;1.3
SLFSIM;20000529;0.8
SLFSIM;20000530;-0.7
SLFSIM;20000531;1.4
SLFSIM;20000601;5.7
SLFSIM;20000602;9.6
SLFSIM;20000603;8.7
SLFSIM;20000604;7.4
SLFSIM;20000605;6.0
SLFSIM;20000606;4.2
SLFSIM;20000607;3.6
SLFSIM;20000608;4.2
SLFSIM;20000609;5.6
SLFSIM;20000610;5.7
SLFSIM;20000611;4.2
SLFSIM;20000612;7.6
SLFSIM;20000613;7.2
SLFSIM;20000614;6.8
SLFSIM;20000615;5.5
SLFSIM;20000616;4.0
SLFSIM;20000617;5.5
SLFSIM;20000618;7.4
SLFSIM;20000619;9.7
SLFSIM;20000620;9.6
SLFSIM;20000621;9.9
SLFSIM;20000622;8.7
SLFSIM;20000623;5.8
SLFSIM;20000624;3.2
SLFSIM;20000625;0.6
SLFSIM;20000626;2.8
SLFSIM;20000627;5.9
SLFSIM;20000628;4.9
SLFSIM;20000629;4.2
SLFSIM;20000630;5.6
SLFSIM;20000701;6.1
SLFSIM;20000702;7.9
SLFSIM;20000703;7.6
SLFSIM;20000704;6.8
SLFSIM;20000705;7.0
SLFSIM;20000706;9.4
SLFSIM;20000707;7.5
SLFSIM;20000708;3.0
SLFSIM;20000709;0.5
SLFSIM;20000710;1.7
SLFSIM;20000711;-1.5
SLFSIM;20000712;-1.0
SLFSIM;20000713;-0.6
SLFSIM;20000714;0.7
SLFSIM;20000715;-1.9
SLFSIM;20000716;-1.1
SLFSIM;20000717;1.0
SLFSIM;20000718;3.7
SLFSIM;20000719;4.2
SLFSIM;20000720;5.6
SLFSIM;20000721;6.2
SLFSIM;20000722;6.5
SLFSIM;20000723;6.2
SLFSIM;20000724;5.1
SLFSIM;20000725;4.6
SLFSIM;20000726;4.8
SLFSIM;20000727;6.9
SLFSIM;20000728;4.3
SLFSIM;20000729;2.7
SLFSIM;20000730;3.1
SLFSIM;20000731;6.4
SLFSIM;20000801;8.5
SLFSIM;20000802;7.2
SLFSIM;20000803;5.2
SLFSIM;20000804;2.5
SLFSIM;20000805;2.6
SLFSIM;20000806;2.1
SLFSIM;20000807;4.1
SLFSIM;20000808;6.4
SLFSIM;20000809;7.0
SLFSIM;20000810;8.6
SLFSIM;20000811;10.1
SLFSIM;20000812;9.0
SLFSIM;20000813;8.3
SLFSIM;20000814;10.1
SLFSIM;20000815;10.8
SLFSIM;20000816;9.7
SLFSIM;20000817;10.4
SLFSIM;20000818;9.3
SLFSIM;20000819;9.1
SLFSIM;20000820;9.1
SLFSIM;20000821;8.1
SLFSIM;20000822;8.2
SLFSIM;20000823;9.9
SLFSIM;20000824;11.6
SLFSIM;20000825;10.8
SLFSIM;20000826;11.9
SLFSIM;20000827;5.3
SLFSIM;20000828;4.3
SLFSIM;20000829;4.8
SLFSIM;20000830;3.9
SLFSIM;20000831;2.4
SLFSIM;20000901;4.5
SLFSIM;20000902;3.4
SLFSIM;20000903;1.1
SLFSIM;20000904;-0.6
SLFSIM;20000905;0.2
SLFSIM;20000906;3.8
SLFSIM;20000907;1.3
SLFSIM;20000908;6.4
SLFSIM;20000909;10.1
SLFSIM;20000910;10.6
SLFSIM;20000911;10.3
SLFSIM;20000912;7.8
SLFSIM;20000913;6.1
SLFSIM;20000914;7.5
SLFSIM;20000915;7.9
SLFSIM;20000916;4.6
SLFSIM;20000917;3.7
SLFSIM;20000918;3.4
SLFSIM;20000919;2.6
SLFSIM;20000920;3.9
SLFSIM;20000921;-1.7
SLFSIM;20000922;2.3
SLFSIM;20000923;4.8
SLFSIM;20000924;3.9
SLFSIM;20000925;6.5
SLFSIM;20000926;6.6
SLFSIM;20000927;5.6
SLFSIM;20000928;2.6
SLFSIM;20000929;1.7
SLFSIM;20000930;1.5
SLFSIM;20001001;0.3
SLFSIM;20001002;-1.0
SLFSIM;20001003;-0.1
SLFSIM;20001004;3.5
SLFSIM;20001005;3.0
SLFSIM;20001006;-2.8
SLFSIM;20001007;-7.0
SLFSIM;20001008;-0.8
SLFSIM;20001009;-2.1
SLFSIM;20001010;-2.9
SLFSIM;20001011;-2.4
SLFSIM;20001012;0.0
SLFSIM;20001013;2.5
SLFSIM;20001014;3.3
SLFSIM;20001015;2.2
SLFSIM;20001016;-2.2
SLFSIM;20001017;-1.0
SLFSIM;20001018;-0.5
SLFSIM;20001019;2.1
SLFSIM;20001020;-0.5
SLFSIM;20001021;0.8
SLFSIM;20001022;5.1
SLFSIM;20001023;2.5
SLFSIM;20001024;3.1
SLFSIM;20001025;0.7
SLFSIM;20001026;0.0
SLFSIM;20001027;0.2
SLFSIM;20001028;2.8
SLFSIM;20001029;-1.0
SLFSIM;20001030;-1.5
SLFSIM;20001031;-2.1
SLFSIM;20001101;-4.5
SLFSIM;20001102;-5.2
SLFSIM;20001103;-2.7
SLFSIM;20001104;-7.6
SLFSIM;20001105;-7.6
SLFSIM;20001106;-5.1
SLFSIM;20001107;-5.7
SLFSIM;20001108;-7.0
SLFSIM;20001109;-6.9
SLFSIM;20001110;-8.5
SLFSIM;20001111;-8.3
SLFSIM;20001112;-6.6
SLFSIM;20001113;-1.5
SLFSIM;20001114;-2.1
SLFSIM;20001115;-5.7
SLFSIM;20001116;-3.5
SLFSIM;20001117;-4.9
SLFSIM;20001118;-9.5
SLFSIM;20001119;-6.4
SLFSIM;20001120;-7.2
SLFSIM;20001121;-5.6
SLFSIM;20001122;-6.8
SLFSIM;20001123;-4.5
SLFSIM;20001124;-4.3
SLFSIM;20001125;-7.2
SLFSIM;20001126;-
SLFSIM;20001127;-
SLFSIM;20001128;-
SLFSIM;20001129;3.2
SLFSIM;20001130;1.5
SLFSIM;20001201;-1.9
SLFSIM;20001202;-3.1
SLFSIM;20001203;-3.4
SLFSIM;20001204;-3.8
SLFSIM;20001205;-4.4
SLFSIM;20001206;-4.5
SLFSIM;20001207;-3.8
SLFSIM;20001208;-2.4
SLFSIM;20001209;-3.3
SLFSIM;20001210;-4.6
SLFSIM;20001211;0.7
SLFSIM;20001212;2.3
SLFSIM;20001213;0.1
SLFSIM;20001214;-4.1
SLFSIM;20001215;-8.5
SLFSIM;20001216;-10.6
SLFSIM;20001217;-9.0
SLFSIM;20001218;-7.0
SLFSIM;20001219;-3.3
SLFSIM;20001220;-1.2
SLFSIM;20001221;-2.7
SLFSIM;20001222;-5.0
SLFSIM;20001223;-4.8
SLFSIM;20001224;-8.4
SLFSIM;20001225;-7.3
SLFSIM;20001226;-7.0
SLFSIM;20001227;-7.9
SLFSIM;20001228;-8.1
SLFSIM;20001229;-10.6
SLFSIM;20001230;-13.7
SLFSIM;20001231;-10.3
SLFSIM;20010101;-3.7
SLFSIM;20010102;-6.6
SLFSIM;20010103;-7.7
SLFSIM;20010104;-8.2
SLFSIM;20010105;-7.4
SLFSIM;20010106;-3.6
SLFSIM;20010107;-3.8
SLFSIM;20010108;-8.0
SLFSIM;20010109;-10.9
SLFSIM;20010110;-8.6
SLFSIM;20010111;-4.9
SLFSIM;20010112;-3.6
SLFSIM;20010113;-6.7
SLFSIM;20010114;-8.7
SLFSIM;20010115;-8.6
SLFSIM;20010116;-10.5
SLFSIM;20010117;-10.7
SLFSIM;20010118;-10.9
SLFSIM;20010119;-10.7
SLFSIM;20010120;-9.2
SLFSIM;20010121;-7.7
SLFSIM;20010122;-8.6
SLFSIM;20010123;-6.7
SLFSIM;20010124;-5.5
SLFSIM;20010125;-5.2
SLFSIM;20010126;-7.5
SLFSIM;20010127;-10.4
SLFSIM;20010128;-10.7
SLFSIM;20010129;-6.3
SLFSIM;20010130;-10.5
SLFSIM;20010131;-12.3
SLFSIM;20010201;-16.9
SLFSIM;20010202;-13.2
SLFSIM;20010203;-7.8
SLFSIM;20010204;-4.5
SLFSIM;20010205;-6.0
SLFSIM;20010206;-5.3
SLFSIM;20010207;-4.2
SLFSIM;20010208;-5.3
SLFSIM;20010209;-6.1
SLFSIM;20010210;-6.9
SLFSIM;20010211;-0.3
SLFSIM;20010212;2.7
SLFSIM;20010213;-1.4
SLFSIM;20010214;-3.2
SLFSIM;20010215;-0.3
SLFSIM;20010216;-1.2
SLFSIM;20010217;-7.2
SLFSIM;20010218;-5.0
SLFSIM;20010219;-4.2
SLFSIM;20010220;-8.1
SLFSIM;20010221;-4.8
SLFSIM;20010222;-5.9
SLFSIM;20010223;-7.5
SLFSIM;20010224;-13.8
SLFSIM;20010225;-15.9
SLFSIM;20010226;-17.6
SLFSIM;20010227;-15.4
SLFSIM;20010228;-13.4
SLFSIM;20010301;-12.3
SLFSIM;20010302;-12.7
SLFSIM;20010303;-5.4
SLFSIM;20010304;-4.1
SLFSIM;20010305;-5.0
SLFSIM;20010306;-3.8
SLFSIM;20010307;0.1
SLFSIM;20010308;-4.4
SLFSIM;20010309;-5.4
SLFSIM;20010310;-4.4
SLFSIM;20010311;-2.5
SLFSIM;20010312;-2.4
SLFSIM;20010313;-6.3
SLFSIM;20010314;-6.4
SLFSIM;20010315;-2.9
SLFSIM;20010316;-3.3
SLFSIM;20010317;-4.5
SLFSIM;20010318;-4.3
SLFSIM;20010319;-5.4
SLFSIM;20010320;-3.6
SLFSIM;20010321;-1.7
SLFSIM;20010322;-2.6
SLFSIM;20010323;1.4
SLFSIM;20010324;1.0
SLFSIM;20010325;-2.8
SLFSIM;20010326;-5.0
SLFSIM;20010327;-
SLFSIM;20010328;-
SLFSIM;20010329;-5.7
SLFSIM;20010330;-8.1
SLFSIM;20010331;-2.3
SLFSIM;20010401;0.2
SLFSIM;20010402;2.3
SLFSIM;20010403;0.9
SLFSIM;20010404;-3.8
SLFSIM;20010405;-8.6
SLFSIM;20010406;-3.3
SLFSIM;20010407;-5.5
SLFSIM;20010408;-7.2
SLFSIM;20010409;-5.9
SLFSIM;20010410;-3.6
SLFSIM;20010411;-7.0
SLFSIM;20010412;-6.3
SLFSIM;20010413;-9.8
SLFSIM;20010414;-13.3
SLFSIM;20010415;-7.3
SLFSIM;20010416;-7.5
SLFSIM;20010417;-8.8
SLFSIM;20010418;-7.2
SLFSIM;20010419;-6.8
SLFSIM;20010420;-11.3
SLFSIM;20010421;-12.0
SLFSIM;20010422;-9.2
SLFSIM;20010423;-6.2
SLFSIM;20010424;-2.5
SLFSIM;20010425;-2.5
SLFSIM;20010426;-4.8
SLFSIM;20010427;-3.1
SLFSIM;20010428;-0.4
SLFSIM;20010429;-1.3
SLFSIM;20010430;-0.9
SLFSIM;20010501;0.6
SLFSIM;20010502;1.2
SLFSIM;20010503;-0.3
SLFSIM;20010504;-0.6
SLFSIM;20010505;0.3
SLFSIM;20010506;0.7
SLFSIM;20010507;2.4
SLFSIM;20010508;2.8
SLFSIM;20010509;1.5
SLFSIM;20010510;2.4
SLFSIM;20010511;2.1
SLFSIM;20010512;3.3
SLFSIM;20010513;3.6
SLFSIM;20010514;0.6
SLFSIM;20010515;-0.7
SLFSIM;20010516;0.3
SLFSIM;20010517;1.8
SLFSIM;20010518;-0.7
SLFSIM;20010519;2.0
SLFSIM;20010520;2.7
SLFSIM;20010521;2.4
SLFSIM;20010522;3.8
SLFSIM;20010523;3.2
SLFSIM;20010524;4.5
SLFSIM;20010525;3.9
SLFSIM;20010526;-
SLFSIM;20010527;-
SLFSIM;20010528;8.7
SLFSIM;20010529;10.2
SLFSIM;20010530;10.2
SLFSIM;20010531;5.9
SLFSIM;20010601;-0.3
SLFSIM;20010602;-0.7
SLFSIM;20010603;-4.5
SLFSIM;20010604;-2.3
SLFSIM;20010605;4.0
SLFSIM;20010606;0.4
SLFSIM;20010607;2.4
SLFSIM;20010608;3.0
SLFSIM;20010609;3.2
SLFSIM;20010610;2.4
SLFSIM;20010611;-2.4
SLFSIM;20010612;3.1
SLFSIM;20010613;4.4
SLFSIM;20010614;3.6
SLFSIM;20010615;4.6
SLFSIM;20010616;2.3
SLFSIM;20010617;1.4
SLFSIM;20010618;-0.1
SLFSIM;20010619;0.0
SLFSIM;20010620;4.8
SLFSIM;20010621;6.8
SLFSIM;20010622;7.1
SLFSIM;20010623;7.0
SLFSIM;20010624;9.3
SLFSIM;20010625;10.6
SLFSIM;20010626;11.2
SLFSIM;20010627;9.7
SLFSIM;20010628;5.5
SLFSIM;20010629;7.8
SLFSIM;20010630;8.5
SLFSIM;20010701;5.6
SLFSIM;20010702;7.1
SLFSIM;20010703;8.8
SLFSIM;20010704;7.1
SLFSIM;20010705;8.0
SLFSIM;20010706;7.6
SLFSIM;20010707;4.2
SLFSIM;20010708;5.7
SLFSIM;20010709;6.0
SLFSIM;20010710;6.2
SLFSIM;20010711;5.9
SLFSIM;20010712;6.5
SLFSIM;20010713;6.9
SLFSIM;20010714;6.3
SLFSIM;20010715;5.2
SLFSIM;20010716;2.6
SLFSIM;20010717;3.3
SLFSIM;20010718;3.4
SLFSIM;20010719;1.9
SLFSIM;20010720;0.9
SLFSIM;20010721;5.1
SLFSIM;20010722;9.9
SLFSIM;20010723;9.3
SLFSIM;20010724;7.8
SLFSIM;20010725;9.5
SLFSIM;20010726;10.5
SLFSIM;20010727;10.2
SLFSIM;20010728;10.0
SLFSIM;20010729;10.4
SLFSIM;20010730;10.9
SLFSIM;20010731;12.1
SLFSIM;20010801;13.0
SLFSIM;20010802;11.0
SLFSIM;20010803;8.9
SLFSIM;20010804;7.2
SLFSIM;20010805;4.5
SLFSIM;20010806;6.0
SLFSIM;20010807;7.1
SLFSIM;20010808;6.8
SLFSIM;20010809;6.6
SLFSIM;20010810;4.1
SLFSIM;20010811;1.7
SLFSIM;20010812;8.2
SLFSIM;20010813;10.4
SLFSIM;20010814;10.9
SLFSIM;20010815;10.3
SLFSIM;20010816;10.3
SLFSIM;20010817;8.2
SLFSIM;20010818;7.3
SLFSIM;20010819;7.3
SLFSIM;20010820;-
SLFSIM;20010821;-
SLFSIM;20010822;9.1
SLFSIM;20010823;10.1
SLFSIM;20010824;11.1
SLFSIM;20010825;10.8
SLFSIM;20010826;12.2
SLFSIM;20010827;11.0
SLFSIM;20010828;10.9
SLFSIM;20010829;11.8
SLFSIM;20010830;5.8
SLFSIM;20010831;2.3
SLFSIM;20010901;0.1
SLFSIM;20010902;2.8
SLFSIM;20010903;3.5
SLFSIM;20010904;1.2
SLFSIM;20010905;-1.6
SLFSIM;20010906;0.7
SLFSIM;20010907;1.6
SLFSIM;20010908;-
SLFSIM;20010909;-2.9
SLFSIM;20010910;-4.8
SLFSIM;20010911;-4.1
SLFSIM;20010912;-0.7
SLFSIM;20010913;0.1
SLFSIM;20010914;-1.4
SLFSIM;20010915;-1.9
SLFSIM;20010916;-3.2
SLFSIM;20010917;-5.0
SLFSIM;20010918;-3.5
SLFSIM;20010919;-4.3
SLFSIM;20010920;-2.0
SLFSIM;20010921;0.3
SLFSIM;20010922;-0.9
SLFSIM;20010923;0.5
SLFSIM;20010924;1.7
SLFSIM;20010925;-0.9
SLFSIM;20010926;-1.4
SLFSIM;20010927;2.9
SLFSIM;20010928;3.4
SLFSIM;20010929;0.8
SLFSIM;20010930;2.3
SLFSIM;20011001;5.2
SLFSIM;20011002;6.5
SLFSIM;20011003;1.8
SLFSIM;20011004;2.9
SLFSIM;20011005;2.0
SLFSIM;20011006;3.3
SLFSIM;20011007;3.5
SLFSIM;20011008;-
SLFSIM;20011009;-
SLFSIM;20011010;2.7
SLFSIM;20011011;7.5
SLFSIM;20011012;9.4
SLFSIM;20011013;9.6
SLFSIM;20011014;7.5
SLFSIM;20011015;5.3
SLFSIM;20011016;5.0
SLFSIM;20011017;2.9
SLFSIM;20011018;1.5
SLFSIM;20011019;1.5
SLFSIM;20011020;2.1
SLFSIM;20011021;-0.8
SLFSIM;20011022;0.7
SLFSIM;20011023;1.6
SLFSIM;20011024;-0.8
SLFSIM;20011025;-1.5
SLFSIM;20011026;-0.8
SLFSIM;20011027;1.9
SLFSIM;20011028;3.1
SLFSIM;20011029;3.2
SLFSIM;20011030;5.7
SLFSIM;20011031;3.7
SLFSIM;20011101;-1.9
SLFSIM;20011102;1.4
SLFSIM;20011103;4.0
SLFSIM;20011104;4.1
SLFSIM;20011105;1.7
SLFSIM;20011106;-2.9
SLFSIM;20011107;-2.7
SLFSIM;20011108;-3.7
SLFSIM;20011109;-13.3
SLFSIM;20011110;-9.1
SLFSIM;20011111;-1.4
SLFSIM;20011112;-1.8
SLFSIM;20011113;-5.7
SLFSIM;20011114;-8.3
SLFSIM;20011115;-5.2
SLFSIM;20011116;1.2
SLFSIM;20011117;-0.5
SLFSIM;20011118;-4.4
SLFSIM;20011119;-4.1
SLFSIM;20011120;-2.8
SLFSIM;20011121;-0.4
SLFSIM;20011122;-3.5
SLFSIM;20011123;-14.5
SLFSIM;20011124;-9.1
SLFSIM;20011125;-5.2
SLFSIM;20011126;-3.9
SLFSIM;20011127;-6.3
SLFSIM;20011128;-7.6
SLFSIM;20011129;-7.6
SLFSIM;20011130;-2.1
SLFSIM;20011201;-0.4
SLFSIM;20011202;0.0
SLFSIM;20011203;-1.1
SLFSIM;20011204;-3.1
SLFSIM;20011205;-3.5
SLFSIM;20011206;-5.3
SLFSIM;20011207;-7.5
SLFSIM;20011208;-4.6
SLFSIM;20011209;-6.3
SLFSIM;20011210;-6.7
SLFSIM;20011211;-5.7
SLFSIM;20011212;-7.1
SLFSIM;20011213;-14.9
SLFSIM;20011214;-15.4
SLFSIM;20011215;-10.1
SLFSIM;20011216;-9.0
SLFSIM;20011217;-10.6
SLFSIM;20011218;-5.8
SLFSIM;20011219;-5.3
SLFSIM;20011220;-10.7
SLFSIM;20011221;-10.8
SLFSIM;20011222;-11.1
SLFSIM;20011223;-
SLFSIM;20011224;-
SLFSIM;20011225;-8.8
SLFSIM;20011226;-13.9
SLFSIM;20011227;-15.7
SLFSIM;20011228;-7.6
SLFSIM;20011229;-5.7
SLFSIM;20011230;-10.8
SLFSIM;20011231;-16.9
SLFSIM;20020101;-12.8
SLFSIM;20020102;-6.2
SLFSIM;20020103;-3.9
SLFSIM;20020104;-5.4
SLFSIM;20020105;-2.7
SLFSIM;20020106;-0.6
SLFSIM;20020107;-7.6
SLFSIM;20020108;-4.0
SLFSIM;20020109;-3.3
SLFSIM;20020110;-3.4
SLFSIM;20020111;-5.1
SLFSIM;20020112;-6.3
SLFSIM;20020113;-5.9
SLFSIM;20020114;-8.7
SLFSIM;20020115;-7.5
SLFSIM;20020116;-7.9
SLFSIM;20020117;-7.2
SLFSIM;20020118;-6.2
SLFSIM;20020119;-5.3
SLFSIM;20020120;-6.1
SLFSIM;20020121;-1.4
SLFSIM;20020122;-6.6
SLFSIM;20020123;-7.8
SLFSIM;20020124;-7.1
SLFSIM;20020125;-4.7
SLFSIM;20020126;-2.2
SLFSIM;20020127;-2.0
SLFSIM;20020128;1.3
SLFSIM;20020129;1.6
SLFSIM;20020130;2.9
SLFSIM;20020131;-2.2
SLFSIM;20020201;-3.8
SLFSIM;20020202;-2.3
SLFSIM;20020203;-3.8
SLFSIM;20020204;-3.5
SLFSIM;20020205;-4.9
SLFSIM;20020206;-7.2
SLFSIM;20020207;-8.1
SLFSIM;20020208;-2.9
SLFSIM;20020209;-1.7
SLFSIM;20020210;-7.7
SLFSIM;20020211;-3.3
SLFSIM;20020212;0.9
SLFSIM;20020213;-1.4
SLFSIM;20020214;-5.5
SLFSIM;20020215;-5.9
SLFSIM;20020216;-7.5
SLFSIM;20020217;-8.4
SLFSIM;20020218;-8.9
SLFSIM;20020219;-9.8
SLFSIM;20020220;-7.9
SLFSIM;20020221;-13.0
SLFSIM;20020222;-7.3
SLFSIM;20020223;-6.1
SLFSIM;20020224;-13.1
SLFSIM;20020225;-
SLFSIM;20020226;-5.2
SLFSIM;20020227;-4.7
SLFSIM;20020228;-6.2
SLFSIM;20020301;-7.1
SLFSIM;20020302;-5.1
SLFSIM;20020303;-8.6
SLFSIM;20020304;-5.6
SLFSIM;20020305;-4.8
SLFSIM;20020306;-2.0
SLFSIM;20020307;-1.2
SLFSIM;20020308;-0.7
SLFSIM;20020309;-1.2
SLFSIM;20020310;-3.7
SLFSIM;20020311;-3.2
SLFSIM;20020312;-3.1
SLFSIM;20020313;-1.9
SLFSIM;20020314;-5.3
SLFSIM;20020315;-5.3
SLFSIM;20020316;-4.6
SLFSIM;20020317;-4.1
SLFSIM;20020318;-4.7
SLFSIM;20020319;-2.3
SLFSIM;20020320;0.8
SLFSIM;20020321;-0.2
SLFSIM;20020322;-6.2
SLFSIM;20020323;-11.5
SLFSIM;20020324;-13.8
SLFSIM;20020325;-9.2
SLFSIM;20020326;-7.8
SLFSIM;20020327;-7.2
SLFSIM;20020328;-5.6
SLFSIM;20020329;-6.5
SLFSIM;20020330;-4.4
SLFSIM;20020331;-3.0
SLFSIM;20020401;-2.8
SLFSIM;20020402;-2.1
SLFSIM;20020403;-4.3
SLFSIM;20020404;-3.7
SLFSIM;20020405;-4.6
SLFSIM;20020406;-5.3
SLFSIM;20020407;-3.8
SLFSIM;20020408;-2.3
SLFSIM;20020409;-5.6
SLFSIM;20020410;-7.4
SLFSIM;20020411;-5.7
SLFSIM;20020412;-1.7
SLFSIM;20020413;-3.6
SLFSIM;20020414;-5.5
SLFSIM;20020415;-8.8
SLFSIM;20020416;-7.3
SLFSIM;20020417;-6.3
SLFSIM;20020418;-4.4
SLFSIM;20020419;-4.6
SLFSIM;20020420;-7.4
SLFSIM;20020421;-1.1
SLFSIM;20020422;-0.7
SLFSIM;20020423;-1.6
SLFSIM;20020424;-1.0
SLFSIM;20020425;-0.4
SLFSIM;20020426;0.4
SLFSIM;20020427;-3.6
SLFSIM;20020428;-4.9
SLFSIM;20020429;-3.2
SLFSIM;20020430;-1.8
SLFSIM;20020501;-1.0
SLFSIM;20020502;-1.6
SLFSIM;20020503;-1.6
SLFSIM;20020504;-3.0
SLFSIM;20020505;-2.6
SLFSIM;20020506;-3.4
SLFSIM;20020507;-1.3
SLFSIM;20020508;-0.3
SLFSIM;20020509;-0.5
SLFSIM;20020510;-1.6
SLFSIM;20020511;-1.1
SLFSIM;20020512;-0.4
SLFSIM;20020513;1.2
SLFSIM;20020514;3.0
SLFSIM;20020515;4.4
SLFSIM;20020516;4.7
SLFSIM;20020517;5.0
SLFSIM;20020518;4.2
SLFSIM;20020519;2.3
SLFSIM;20020520;2.6
SLFSIM;20020521;2.6
SLFSIM;20020522;0.8
SLFSIM;20020523;0.1
SLFSIM;20020524;1.5
SLFSIM;20020525;1.4
SLFSIM;20020526;1.0
SLFSIM;20020527;-2.2
SLFSIM;20020528;-
SLFSIM;20020529;1.1
SLFSIM;20020530;4.1
SLFSIM;20020531;5.1
SLFSIM;20020601;6.3
SLFSIM;20020602;6.4
SLFSIM;20020603;5.3
SLFSIM;20020604;5.7
SLFSIM;20020605;2.3
SLFSIM;20020606;-0.3
SLFSIM;20020607;1.2
SLFSIM;20020608;0.1
SLFSIM;20020609;0.7
SLFSIM;20020610;1.3
SLFSIM;20020611;4.6
SLFSIM;20020612;5.4
SLFSIM;20020613;8.5
SLFSIM;20020614;11.4
SLFSIM;20020615;12.2
SLFSIM;20020616;12.5
SLFSIM;20020617;13.6
SLFSIM;20020618;14.0
SLFSIM;20020619;13.6
SLFSIM;20020620;10.9
SLFSIM;20020621;11.0
SLFSIM;20020622;13.3
SLFSIM;20020623;12.4
SLFSIM;20020624;9.6
SLFSIM;20020625;8.4
SLFSIM;20020626;7.3
SLFSIM;20020627;7.6
SLFSIM;20020628;2.9
SLFSIM;20020629;2.6
SLFSIM;20020630;3.3
SLFSIM;20020701;3.4
SLFSIM;20020702;4.0
SLFSIM;20020703;5.5
SLFSIM;20020704;2.8
SLFSIM;20020705;3.3
SLFSIM;20020706;1.9
SLFSIM;20020707;7.0
SLFSIM;20020708;9.3
SLFSIM;20020709;6.6
SLFSIM;20020710;5.9
SLFSIM;20020711;7.7
SLFSIM;20020712;7.7
SLFSIM;20020713;3.4
SLFSIM;20020714;5.3
SLFSIM;20020715;5.6
SLFSIM;20020716;5.2
SLFSIM;20020717;5.3
SLFSIM;20020718;4.2
SLFSIM;20020719;6.3
SLFSIM;20020720;9.3
SLFSIM;20020721;8.2
SLFSIM;20020722;7.4
SLFSIM;20020723;9.4
SLFSIM;20020724;7.4
SLFSIM;20020725;2.8
SLFSIM;20020726;3.8
SLFSIM;20020727;8.8
SLFSIM;20020728;9.0
SLFSIM;20020729;9.2
SLFSIM;20020730;8.7
SLFSIM;20020731;6.5
SLFSIM;20020801;4.9
SLFSIM;20020802;4.6
SLFSIM;20020803;5.2
SLFSIM;20020804;6.1
SLFSIM;20020805;6.0
SLFSIM;20020806;3.8
SLFSIM;20020807;3.4
SLFSIM;20020808;5.3
SLFSIM;20020809;2.7
SLFSIM;20020810;0.9
SLFSIM;20020811;1.6
SLFSIM;20020812;2.8
SLFSIM;20020813;3.9
SLFSIM;20020814;8.4
SLFSIM;20020815;8.7
SLFSIM;20020816;8.8
SLFSIM;20020817;9.2
SLFSIM;20020818;8.3
SLFSIM;20020819;9.0
SLFSIM;20020820;7.2
SLFSIM;20020821;5.3
SLFSIM;20020822;5.3
SLFSIM;20020823;4.5
SLFSIM;20020824;5.2
SLFSIM;20020825;-
SLFSIM;20020826;5.0
SLFSIM;20020827;3.6
SLFSIM;20020828;5.2
SLFSIM;20020829;6.7
SLFSIM;20020830;7.0
SLFSIM;20020831;6.4
SLFSIM;20020901;5.6
SLFSIM;20020902;4.2
SLFSIM;20020903;1.1
SLFSIM;20020904;1.7
SLFSIM;20020905;4.1
SLFSIM;20020906;4.1
SLFSIM;20020907;2.8
SLFSIM;20020908;2.3
SLFSIM;20020909;2.5
